,token_index,PredictedEth
1910,4946,46.5966765977789
1911,4145,46.5966765977789
1912,5881,46.5966765977789
1913,7123,46.5966765977789
1915,3232,44.54325196471774
1916,3130,44.54325196471774
1917,2786,44.54325196471774
1918,8040,44.54325196471774
1919,2783,44.54325196471774
1920,4392,44.54325196471774
1921,1299,46.5966765977789
1922,5243,46.5966765977789
1923,4488,44.54325196471774
1924,8390,44.54325196471774
1925,2842,44.54325196471774
1929,2848,44.54325196471774
1930,4993,44.54325196471774
1931,9342,44.54325196471774
1932,3235,44.54325196471774
1933,4836,44.54325196471774
1934,3421,44.54325196471774
1936,4315,46.5966765977789
1937,3274,44.54325196471774
1940,3541,46.5966765977789
1941,3218,44.54325196471774
1945,2332,44.54325196471774
1946,9189,44.54325196471774
1947,3255,44.54325196471774
1948,7939,44.54325196471774
1949,7975,44.54325196471774
1951,4915,44.54325196471774
1952,3145,44.54325196471774
1953,5020,44.54325196471774
1954,9250,44.54325196471774
1955,7292,46.5966765977789
1958,4610,44.54325196471774
1959,2129,46.5966765977789
1960,2860,46.5966765977789
1961,8912,46.5966765977789
1962,1156,46.5966765977789
1963,8556,46.5966765977789
1964,3397,46.5966765977789
1965,9976,46.5966765977789
1966,3318,46.5966765977789
1967,3246,46.5966765977789
1968,2489,44.54325196471774
1969,2472,44.54325196471774
1971,3140,46.5966765977789
1972,9309,46.5966765977789
1973,1630,44.54325196471774
1974,7570,44.54325196471774
1975,8252,46.5966765977789
1976,8825,44.54325196471774
1977,8256,44.54325196471774
1978,2888,46.5966765977789
1979,8229,46.5966765977789
1980,7321,44.54325196471774
1981,8330,46.5966765977789
1982,4249,46.5966765977789
1983,8070,44.54325196471774
1984,2562,46.5966765977789
1985,1436,44.54325196471774
1986,9611,107.47436178610502
1987,9817,44.54325196471774
1988,9634,44.54325196471774
1992,2865,44.54325196471774
1993,2709,44.54325196471774
1995,3695,44.54325196471774
1996,3660,44.54325196471774
1997,2929,44.54325196471774
1998,9341,46.5966765977789
1999,2181,46.5966765977789
2000,8132,44.54325196471774
2002,4986,44.54325196471774
2003,5135,46.5966765977789
2004,3454,44.54325196471774
2005,5910,44.54325196471774
2006,1780,46.5966765977789
2007,2117,46.5966765977789
2008,2038,44.54325196471774
2009,1252,44.54325196471774
2010,2564,44.54325196471774
2011,5632,44.54325196471774
2012,9311,54.552587884229276
2013,4553,44.54325196471774
2014,1258,44.54325196471774
2015,1264,46.5966765977789
2017,7638,44.54325196471774
2018,7235,44.54325196471774
2020,9856,44.54325196471774
2021,4535,54.552587884229276
2022,1093,60.57434277266627
2023,1424,44.54325196471774
2026,3922,44.54325196471774
2027,3152,44.54325196471774
2028,3378,44.54325196471774
2029,3260,44.54325196471774
2030,2043,44.54325196471774
2031,2765,44.54325196471774
2033,1244,44.54325196471774
2035,4941,46.5966765977789
2036,6837,44.54325196471774
2037,9095,46.5966765977789
2042,7875,46.5966765977789
2043,9271,46.5966765977789
2044,3612,44.54325196471774
2045,2862,44.54325196471774
2047,4476,44.54325196471774
2048,8677,44.54325196471774
2049,3584,46.5966765977789
2050,9411,46.5966765977789
2052,3395,44.54325196471774
2053,9453,44.54325196471774
2058,9691,46.5966765977789
2059,9477,44.54325196471774
2061,9374,44.54325196471774
2062,3762,44.54325196471774
2063,9032,44.54325196471774
2064,2740,46.5966765977789
2065,2803,44.54325196471774
2067,5920,44.54325196471774
2071,8905,46.5966765977789
2072,2113,44.54325196471774
2073,2670,44.54325196471774
2074,4804,44.54325196471774
2075,2671,44.54325196471774
2076,9564,44.54325196471774
2077,4241,44.54325196471774
2078,2135,44.54325196471774
2079,2486,46.5966765977789
2080,2937,46.5966765977789
2081,2772,46.5966765977789
2083,3348,46.5966765977789
2084,9011,44.54325196471774
2086,5655,44.54325196471774
2087,2936,44.54325196471774
2088,7339,44.54325196471774
2089,3349,44.54325196471774
2090,9755,46.5966765977789
2092,2693,44.54325196471774
2096,2462,46.5966765977789
2097,9333,46.5966765977789
2098,3174,44.54325196471774
2099,3840,44.54325196471774
2100,2563,46.5966765977789
2102,4976,44.54325196471774
2103,9160,46.5966765977789
2104,9662,46.5966765977789
2105,2969,46.5966765977789
2106,1178,44.54325196471774
2108,3069,44.54325196471774
2109,6743,44.54325196471774
2110,3923,44.54325196471774
2111,3741,46.5966765977789
2113,4168,46.5966765977789
2114,5532,46.5966765977789
2116,9454,46.5966765977789
2118,4938,44.54325196471774
2120,3729,44.54325196471774
2121,6178,46.5966765977789
2123,2473,44.54325196471774
2124,3381,44.54325196471774
2125,3332,46.5966765977789
2127,3761,44.54325196471774
2128,4491,46.5966765977789
2129,7916,46.5966765977789
2130,2128,44.54325196471774
2131,6036,107.47436178610502
2132,3578,46.5966765977789
2133,4642,44.54325196471774
2134,5833,46.5966765977789
2137,9746,46.5966765977789
2138,3072,44.54325196471774
2139,1447,107.47436178610502
2140,2672,44.54325196471774
2141,3940,46.5966765977789
2145,2154,46.5966765977789
2146,2416,44.54325196471774
2147,6031,44.54325196471774
2148,3754,44.54325196471774
2149,3495,44.54325196471774
2150,3399,46.5966765977789
2151,2941,46.5966765977789
2152,3846,44.54325196471774
2153,3828,46.5966765977789
2154,9293,44.54325196471774
2156,3847,44.54325196471774
2157,5420,44.54325196471774
2159,6575,60.57434277266627
2161,949,46.5966765977789
2164,460,46.5966765977789
2165,9407,44.54325196471774
2166,4991,44.54325196471774
2168,3165,46.5966765977789
2169,7715,46.5966765977789
2171,1256,44.54325196471774
2174,2149,46.5966765977789
2175,2754,46.5966765977789
2176,6921,44.54325196471774
2177,719,54.552587884229276
2178,8750,46.5966765977789
2180,2935,44.54325196471774
2181,8387,46.5966765977789
2182,8910,44.54325196471774
2183,2141,44.54325196471774
2184,3389,44.54325196471774
2185,8253,44.54325196471774
2186,9775,46.5966765977789
2187,7245,44.54325196471774
2188,8065,44.54325196471774
2189,2534,44.54325196471774
2190,9938,46.5966765977789
2191,7945,44.54325196471774
2192,3760,44.54325196471774
2193,8752,93.21989423662572
2195,4050,44.54325196471774
2196,5674,44.54325196471774
2197,7011,46.5966765977789
2198,8431,46.5966765977789
2199,9514,46.5966765977789
2200,5471,46.5966765977789
2201,7156,107.47436178610502
2202,2942,44.54325196471774
2204,7465,46.5966765977789
2205,8511,46.5966765977789
2206,3039,107.47436178610502
2207,3120,44.54325196471774
2208,6523,44.54325196471774
2209,7927,44.54325196471774
2210,6425,46.5966765977789
2212,4342,44.54325196471774
2213,3844,44.54325196471774
2214,5384,46.5966765977789
2216,7822,44.54325196471774
2218,9295,46.5966765977789
2219,7933,44.54325196471774
2220,3832,44.54325196471774
2221,3651,107.47436178610502
2222,5308,107.47436178610502
2223,9794,44.54325196471774
2224,3543,107.47436178610502
2225,6420,107.47436178610502
2226,8028,44.54325196471774
2227,8904,46.5966765977789
2228,9939,44.54325196471774
2229,2177,46.5966765977789
2230,5958,44.54325196471774
2231,8214,44.54325196471774
2232,9458,44.54325196471774
2233,3592,46.5966765977789
2234,9149,46.5966765977789
2235,9193,46.5966765977789
2236,1860,46.5966765977789
2237,2854,44.54325196471774
2238,9175,44.54325196471774
2239,8487,46.5966765977789
2240,6435,44.54325196471774
2241,4920,44.54325196471774
2242,4989,44.54325196471774
2243,6557,44.54325196471774
2244,9060,44.54325196471774
2245,8250,44.54325196471774
2246,9644,44.54325196471774
2247,3177,44.54325196471774
2248,7534,46.5966765977789
2249,6926,107.47436178610502
2251,1062,44.54325196471774
2252,5777,44.54325196471774
2253,4428,44.54325196471774
2257,3803,46.5966765977789
2258,8254,46.5966765977789
2259,1916,44.54325196471774
2260,6691,44.54325196471774
2261,5080,44.54325196471774
2262,2260,44.54325196471774
2263,6498,46.5966765977789
2264,4590,44.54325196471774
2265,8974,107.47436178610502
2266,1640,44.54325196471774
2267,3826,44.54325196471774
2268,8275,46.5966765977789
2269,3699,44.54325196471774
2270,9773,44.54325196471774
2271,9219,44.54325196471774
2272,7423,44.54325196471774
2273,9263,44.54325196471774
2274,9391,44.54325196471774
2275,9372,44.54325196471774
2276,9218,44.54325196471774
2277,9567,44.54325196471774
2278,2850,46.5966765977789
2280,9157,44.54325196471774
2281,9187,44.54325196471774
2282,2875,44.54325196471774
2283,8885,46.5966765977789
2284,3350,44.54325196471774
2285,7431,44.54325196471774
2286,2172,44.54325196471774
2287,6788,44.54325196471774
2288,7435,44.54325196471774
2289,4175,44.54325196471774
2290,3941,44.54325196471774
2291,5090,44.54325196471774
2293,3577,44.54325196471774
2294,2170,46.5966765977789
2296,3133,44.54325196471774
2297,6022,44.54325196471774
2298,9462,44.54325196471774
2299,2238,44.54325196471774
2300,7554,44.54325196471774
2301,6506,46.5966765977789
2302,2976,44.54325196471774
2303,6142,44.54325196471774
2304,3892,44.54325196471774
2306,3498,46.5966765977789
2307,9001,46.5966765977789
2309,3433,44.54325196471774
2310,4077,44.54325196471774
2311,7741,44.54325196471774
2312,9204,44.54325196471774
2314,4223,44.54325196471774
2315,8485,46.5966765977789
2316,9970,44.54325196471774
2317,9836,46.5966765977789
2318,7634,44.54325196471774
2319,3097,44.54325196471774
2320,2732,44.54325196471774
2321,6834,46.5966765977789
2322,7576,44.54325196471774
2323,2577,44.54325196471774
2324,3769,44.54325196471774
2325,8012,44.54325196471774
2326,8001,46.5966765977789
2327,3497,44.54325196471774
2328,5686,44.54325196471774
2329,5273,44.54325196471774
2330,5201,44.54325196471774
2331,8924,46.5966765977789
2333,3784,44.54325196471774
2334,8125,44.54325196471774
2335,3854,44.54325196471774
2337,5385,46.5966765977789
2338,1932,44.54325196471774
2339,8284,46.5966765977789
2340,3569,44.54325196471774
2342,2953,44.54325196471774
2343,5149,44.54325196471774
2344,5133,44.54325196471774
2345,6408,44.54325196471774
2346,5411,44.54325196471774
2347,5195,46.5966765977789
2348,4035,44.54325196471774
2349,5078,44.54325196471774
2350,8584,44.54325196471774
2352,6892,44.54325196471774
2353,7019,44.54325196471774
2354,9693,46.5966765977789
2355,6639,44.54325196471774
2357,2764,44.54325196471774
2358,5176,44.54325196471774
2360,3894,46.5966765977789
2362,3015,46.5966765977789
2363,7516,44.54325196471774
2364,9465,44.54325196471774
2365,3681,44.54325196471774
2366,8401,44.54325196471774
2367,1870,46.5966765977789
2368,3307,74.5007567288427
2369,1477,46.5966765977789
2370,3705,46.5966765977789
2373,3585,44.54325196471774
2375,8835,46.5966765977789
2377,9751,44.54325196471774
2378,9710,46.5966765977789
2379,4890,44.54325196471774
2380,5580,44.54325196471774
2381,3442,46.5966765977789
2383,2590,44.54325196471774
2385,7371,46.5966765977789
2386,2115,46.5966765977789
2387,6640,46.5966765977789
2388,9560,44.54325196471774
2389,7580,46.5966765977789
2390,5689,46.5966765977789
2391,6587,46.5966765977789
2392,2695,44.54325196471774
2394,3812,46.5966765977789
2395,6613,46.5966765977789
2396,4639,46.5966765977789
2397,7234,46.5966765977789
2398,4240,60.57434277266627
2399,3338,46.5966765977789
2400,7036,44.54325196471774
2402,2898,44.54325196471774
2404,5960,44.54325196471774
2405,3353,44.54325196471774
2407,4179,44.54325196471774
2408,9101,44.54325196471774
2409,7204,46.5966765977789
2410,2957,44.54325196471774
2411,6282,44.54325196471774
2412,2587,44.54325196471774
2413,9873,44.54325196471774
2415,8719,46.5966765977789
2416,2136,44.54325196471774
2417,2406,44.54325196471774
2418,9229,46.5966765977789
2419,6470,44.54325196471774
2420,8130,44.54325196471774
2421,950,44.54325196471774
2422,9253,46.5966765977789
2423,4662,44.54325196471774
2424,6183,46.5966765977789
2425,8190,46.5966765977789
2427,5583,44.54325196471774
2428,4338,44.54325196471774
2429,3589,46.5966765977789
2430,6324,46.5966765977789
2431,9652,46.5966765977789
2435,5851,44.54325196471774
2436,3431,46.5966765977789
2439,6922,44.54325196471774
2440,3851,44.54325196471774
2442,2045,44.54325196471774
2443,8134,54.552587884229276
2444,1390,46.5966765977789
2445,9722,107.47436178610502
2446,5295,46.5966765977789
2447,1875,46.5966765977789
2448,2441,44.54325196471774
2449,1353,44.54325196471774
2450,1712,44.54325196471774
2451,1407,44.54325196471774
2452,1605,44.54325196471774
2453,1683,44.54325196471774
2454,1704,44.54325196471774
2455,1760,44.54325196471774
2456,1773,44.54325196471774
2457,1797,44.54325196471774
2458,1825,44.54325196471774
2459,1833,44.54325196471774
2461,1846,44.54325196471774
2462,1934,44.54325196471774
2463,2044,44.54325196471774
2464,2223,44.54325196471774
2465,2227,44.54325196471774
2466,2326,44.54325196471774
2467,2389,44.54325196471774
2468,2397,46.5966765977789
2469,2420,44.54325196471774
2470,2451,44.54325196471774
2471,2482,44.54325196471774
2472,2490,44.54325196471774
2473,2570,44.54325196471774
2474,2581,44.54325196471774
2475,2607,44.54325196471774
2476,2673,44.54325196471774
2477,2770,44.54325196471774
2478,2863,44.54325196471774
2479,2872,44.54325196471774
2480,2873,44.54325196471774
2481,2982,44.54325196471774
2482,3144,44.54325196471774
2483,3156,44.54325196471774
2484,3159,44.54325196471774
2485,3223,44.54325196471774
2486,3280,44.54325196471774
2487,3330,44.54325196471774
2488,3384,44.54325196471774
2489,3387,44.54325196471774
2490,3392,44.54325196471774
2491,3417,46.5966765977789
2492,3422,44.54325196471774
2493,3429,44.54325196471774
2494,1891,44.54325196471774
2495,3075,44.54325196471774
2496,2373,44.54325196471774
2497,3245,44.54325196471774
2498,6295,44.54325196471774
2499,6528,46.5966765977789
2502,4594,44.54325196471774
2503,6624,44.54325196471774
2504,6662,46.5966765977789
2505,6664,46.5966765977789
2506,6676,44.54325196471774
2507,6678,46.5966765977789
2508,6680,44.54325196471774
2509,6682,44.54325196471774
2510,6686,46.5966765977789
2511,6699,46.5966765977789
2513,6094,44.54325196471774
2514,6079,46.5966765977789
2515,6122,44.54325196471774
2516,6077,46.5966765977789
2517,6047,46.5966765977789
2518,6016,44.54325196471774
2519,3718,44.54325196471774
2520,3671,44.54325196471774
2521,3658,46.5966765977789
2522,3654,44.54325196471774
2523,3668,44.54325196471774
2525,3715,44.54325196471774
2526,3722,44.54325196471774
2527,6024,44.54325196471774
2528,3728,44.54325196471774
2529,3664,44.54325196471774
2530,6008,44.54325196471774
2531,5992,44.54325196471774
2532,3631,44.54325196471774
2533,6007,44.54325196471774
2534,3633,44.54325196471774
2535,4631,44.54325196471774
2536,8278,44.54325196471774
2537,5320,44.54325196471774
2538,5754,44.54325196471774
2539,6608,46.5966765977789
2540,7102,46.5966765977789
2542,7819,44.54325196471774
2543,3623,46.5966765977789
2544,3730,44.54325196471774
2546,8187,46.5966765977789
2547,8807,46.5966765977789
2548,9931,44.54325196471774
2549,9441,44.54325196471774
2550,5782,44.54325196471774
2551,4877,44.54325196471774
2552,6579,44.54325196471774
2553,9562,44.54325196471774
2554,3452,44.54325196471774
2555,5612,46.5966765977789
2556,5406,44.54325196471774
2557,5175,44.54325196471774
2561,1014,44.54325196471774
2562,5238,44.54325196471774
2563,4998,44.54325196471774
2564,5332,46.5966765977789
2565,8549,44.54325196471774
2566,7484,46.5966765977789
2567,9833,44.54325196471774
2568,6623,44.54325196471774
2569,9318,44.54325196471774
2570,7472,44.54325196471774
2571,3355,44.54325196471774
2572,7281,44.54325196471774
2573,8312,44.54325196471774
2574,6510,46.5966765977789
2575,9213,46.5966765977789
2576,8715,44.54325196471774
2577,8158,44.54325196471774
2578,8091,46.5966765977789
2579,5983,46.5966765977789
2581,6313,44.54325196471774
2582,8343,44.54325196471774
2583,6396,44.54325196471774
2584,3938,44.54325196471774
2585,1071,46.5966765977789
2589,6068,44.54325196471774
2590,9434,44.54325196471774
2591,7157,44.54325196471774
2592,9403,44.54325196471774
2593,1029,44.54325196471774
2594,4660,44.54325196471774
2595,4977,44.54325196471774
2596,9358,46.5966765977789
2597,5961,44.54325196471774
2598,9509,44.54325196471774
2599,2210,46.5966765977789
2600,5046,44.54325196471774
2601,2097,44.54325196471774
2602,7107,44.54325196471774
2603,5325,44.54325196471774
2604,9450,44.54325196471774
2605,3563,44.54325196471774
2606,6818,44.54325196471774
2607,8676,44.54325196471774
2608,8990,44.54325196471774
2609,9030,46.5966765977789
2610,8124,44.54325196471774
2611,9354,44.54325196471774
2612,8819,44.54325196471774
2613,9591,44.54325196471774
2614,9791,46.5966765977789
2615,9625,44.54325196471774
2616,9123,44.54325196471774
2617,6974,44.54325196471774
2618,9285,44.54325196471774
2619,8693,46.5966765977789
2620,6227,46.5966765977789
2621,9385,44.54325196471774
2622,5484,44.54325196471774
2623,8205,44.54325196471774
2624,9016,44.54325196471774
2625,3750,44.54325196471774
2626,9768,44.54325196471774
2627,6572,44.54325196471774
2628,7843,44.54325196471774
2629,4966,44.54325196471774
2630,6126,44.54325196471774
2631,5004,44.54325196471774
2632,5589,44.54325196471774
2633,5842,44.54325196471774
2634,7611,44.54325196471774
2635,9692,44.54325196471774
2636,6423,44.54325196471774
2637,5477,44.54325196471774
2638,4942,44.54325196471774
2639,7440,44.54325196471774
2640,4919,44.54325196471774
2641,4401,46.5966765977789
2642,5382,44.54325196471774
2643,8806,44.54325196471774
2644,6303,44.54325196471774
2645,9943,46.5966765977789
2646,5519,44.54325196471774
2647,7385,44.54325196471774
2649,4261,44.54325196471774
2650,4020,44.54325196471774
2651,4312,44.54325196471774
2653,3613,44.54325196471774
2654,5431,46.5966765977789
2655,5930,44.54325196471774
2656,5935,44.54325196471774
2657,6235,46.5966765977789
2658,5931,46.5966765977789
2659,5757,46.5966765977789
2660,5860,46.5966765977789
2661,6125,46.5966765977789
2662,6162,44.54325196471774
2663,6281,46.5966765977789
2664,5878,46.5966765977789
2665,6609,44.54325196471774
2666,6577,46.5966765977789
2667,6583,44.54325196471774
2668,5883,44.54325196471774
2669,6307,44.54325196471774
2670,6444,44.54325196471774
2671,6786,44.54325196471774
2672,6147,44.54325196471774
2673,5107,44.54325196471774
2674,6197,46.5966765977789
2675,6571,46.5966765977789
2676,5635,44.54325196471774
2677,5579,44.54325196471774
2678,5590,46.5966765977789
2679,5398,46.5966765977789
2680,5485,46.5966765977789
2681,5511,44.54325196471774
2682,5421,44.54325196471774
2683,5306,44.54325196471774
2684,5275,44.54325196471774
2685,4628,44.54325196471774
2686,4988,44.54325196471774
2687,4978,44.54325196471774
2688,4695,44.54325196471774
2689,4633,44.54325196471774
2690,4494,44.54325196471774
2691,3787,46.5966765977789
2692,4278,44.54325196471774
2693,8513,44.54325196471774
2694,8274,44.54325196471774
2695,7861,44.54325196471774
2696,7826,46.5966765977789
2697,7526,44.54325196471774
2698,6993,44.54325196471774
2699,7503,46.5966765977789
2700,7094,44.54325196471774
2701,7147,44.54325196471774
2702,7729,44.54325196471774
2703,6904,46.5966765977789
2704,6886,44.54325196471774
2705,6831,46.5966765977789
2706,9561,44.54325196471774
2707,9138,44.54325196471774
2708,9126,46.5966765977789
2709,8783,44.54325196471774
2710,5422,44.54325196471774
2711,6196,44.54325196471774
2712,8889,44.54325196471774
2713,6516,44.54325196471774
2714,5733,44.54325196471774
2715,3825,44.54325196471774
2716,6009,44.54325196471774
2717,8046,44.54325196471774
2718,7446,44.54325196471774
2719,8978,44.54325196471774
2720,7148,44.54325196471774
2722,8302,44.54325196471774
2723,9043,46.5966765977789
2725,7550,44.54325196471774
2726,9316,44.54325196471774
2727,9245,44.54325196471774
2728,5229,44.54325196471774
2729,5941,44.54325196471774
2730,4649,44.54325196471774
2732,4303,44.54325196471774
2736,6154,44.54325196471774
2738,3617,46.5966765977789
2739,5287,44.54325196471774
2740,4105,46.5966765977789
2741,5254,46.5966765977789
2742,5179,44.54325196471774
2743,5544,44.54325196471774
2744,6160,44.54325196471774
2745,9881,46.5966765977789
2746,9608,46.5966765977789
2747,9234,44.54325196471774
2748,6580,44.54325196471774
2749,6546,44.54325196471774
2750,6544,44.54325196471774
2751,6385,44.54325196471774
2752,5352,44.54325196471774
2753,6234,44.54325196471774
2754,9410,46.5966765977789
2755,8092,46.5966765977789
2756,8071,44.54325196471774
2757,7312,44.54325196471774
2758,7257,44.54325196471774
2759,6762,46.5966765977789
2760,6260,44.54325196471774
2761,9361,44.54325196471774
2762,8061,44.54325196471774
2763,9468,46.5966765977789
2764,6209,44.54325196471774
2767,3906,44.54325196471774
2768,1045,44.54325196471774
2778,6982,44.54325196471774
2779,7864,44.54325196471774
2780,6411,44.54325196471774
2781,4201,44.54325196471774
2782,9697,44.54325196471774
2783,4811,44.54325196471774
2784,8919,44.54325196471774
2785,9507,44.54325196471774
2786,9124,44.54325196471774
2787,3184,44.54325196471774
2791,8178,44.54325196471774
2793,8536,44.54325196471774
2794,9478,44.54325196471774
2795,4657,44.54325196471774
2796,4904,44.54325196471774
2797,5570,44.54325196471774
2798,9555,44.54325196471774
2800,5319,44.54325196471774
2801,8069,44.54325196471774
2802,6143,44.54325196471774
2803,6738,44.54325196471774
2806,6536,44.54325196471774
2807,8911,44.54325196471774
2808,7375,44.54325196471774
2809,5392,44.54325196471774
2811,6480,44.54325196471774
2813,6605,44.54325196471774
2814,5855,44.54325196471774
2816,6749,44.54325196471774
2817,6585,44.54325196471774
2818,9627,44.54325196471774
2821,6503,44.54325196471774
2826,6468,46.5966765977789
2829,5542,44.54325196471774
2830,8095,44.54325196471774
2831,6421,44.54325196471774
2832,6457,44.54325196471774
2833,8051,44.54325196471774
2834,8949,44.54325196471774
2835,6254,44.54325196471774
2836,5897,44.54325196471774
2837,7120,44.54325196471774
2838,6724,44.54325196471774
2839,4879,44.54325196471774
2840,7979,44.54325196471774
2846,7702,44.54325196471774
2847,6452,44.54325196471774
2848,8285,44.54325196471774
2849,8727,44.54325196471774
2850,4026,44.54325196471774
2851,4110,44.54325196471774
2852,5241,44.54325196471774
2853,8389,44.54325196471774
2854,7525,44.54325196471774
2855,5840,44.54325196471774
2856,8667,44.54325196471774
2857,5198,44.54325196471774
2858,8246,44.54325196471774
2859,7263,44.54325196471774
2860,9637,44.54325196471774
2862,3588,44.54325196471774
2866,7934,44.54325196471774
2873,6596,44.54325196471774
2879,8434,46.5966765977789
2880,8870,44.54325196471774
2889,4318,46.5966765977789
2890,2245,44.54325196471774
2893,7760,46.5966765977789
2895,1484,107.47436178610502
2900,1052,46.5966765977789
2901,1072,44.54325196471774
2903,8313,44.54325196471774
2904,1094,107.47436178610502
2906,6497,46.5966765977789
2913,2269,44.54325196471774
2915,777,44.54325196471774
2920,506,44.54325196471774
2921,273,44.54325196471774
2922,610,44.54325196471774
2923,875,46.5966765977789
2924,2949,44.54325196471774
2925,9955,317.7356806308703
2926,4422,44.54325196471774
2927,426,44.54325196471774
2928,985,46.5966765977789
2929,294,107.47436178610502
2930,240,46.5966765977789
2931,169,46.5966765977789
2932,6419,44.54325196471774
2936,8188,44.54325196471774
2937,8981,44.54325196471774
2939,706,46.5966765977789
2942,6050,44.54325196471774
2943,8376,46.5966765977789
2945,9152,46.5966765977789
2946,8444,44.54325196471774
2947,8829,46.5966765977789
2949,3067,44.54325196471774
2952,4930,46.5966765977789
2953,3099,44.54325196471774
2954,8385,44.54325196471774
2957,9436,44.54325196471774
2958,2235,44.54325196471774
2959,8424,46.5966765977789
2960,2984,46.5966765977789
2961,8407,44.54325196471774
2962,5321,46.5966765977789
2963,5592,46.5966765977789
2964,4340,46.5966765977789
2965,3166,46.5966765977789
2966,8571,44.54325196471774
2967,8903,46.5966765977789
2968,6494,44.54325196471774
2969,4306,46.5966765977789
2971,4046,46.5966765977789
2972,9675,46.5966765977789
2973,2629,46.5966765977789
2974,5354,46.5966765977789
2975,7509,46.5966765977789
2977,9430,46.5966765977789
2978,7305,46.5966765977789
2979,3823,46.5966765977789
2980,2407,46.5966765977789
2981,7930,46.5966765977789
2982,6936,46.5966765977789
2983,9781,46.5966765977789
2985,3106,93.21989423662572
2987,7744,44.54325196471774
2988,6177,44.54325196471774
2989,9042,46.5966765977789
2990,8309,46.5966765977789
2991,6522,46.5966765977789
2994,2661,44.54325196471774
2997,4420,46.5966765977789
3001,9523,46.5966765977789
3003,6863,46.5966765977789
3004,8164,46.5966765977789
3005,9606,46.5966765977789
3007,9846,46.5966765977789
3009,7647,44.54325196471774
3012,1030,44.54325196471774
3017,3753,44.54325196471774
3019,3751,44.54325196471774
3020,9089,44.54325196471774
3024,2660,46.5966765977789
3025,9094,44.54325196471774
3028,3806,44.54325196471774
3032,7278,44.54325196471774
3033,7326,46.5966765977789
3035,3471,46.5966765977789
3036,241,46.5966765977789
3037,6397,44.54325196471774
3040,9630,46.5966765977789
3041,7802,46.5966765977789
3043,6363,44.54325196471774
3044,9233,44.54325196471774
3045,6492,44.54325196471774
3046,9686,44.54325196471774
3049,5120,46.5966765977789
3051,1944,46.5966765977789
3053,3521,44.54325196471774
3057,3927,44.54325196471774
3063,3841,46.5966765977789
3064,9828,46.5966765977789
3068,1462,44.54325196471774
3070,5613,44.54325196471774
3071,7012,44.54325196471774
3073,5727,60.57434277266627
3074,3711,46.5966765977789
3077,8216,44.54325196471774
3079,5209,44.54325196471774
3082,2819,44.54325196471774
3084,9884,46.5966765977789
3085,5919,46.5966765977789
3087,2423,44.54325196471774
3088,4608,107.47436178610502
3090,9228,46.5966765977789
3093,2579,44.54325196471774
3097,6975,44.54325196471774
3098,5974,44.54325196471774
3099,6354,44.54325196471774
3101,9716,44.54325196471774
3102,5314,656.817602567896
3104,6220,44.54325196471774
3105,9929,44.54325196471774
3108,7908,44.54325196471774
3109,5522,46.5966765977789
3110,7827,46.5966765977789
3111,1417,46.5966765977789
3113,7486,46.5966765977789
3115,5702,46.5966765977789
3116,5535,46.5966765977789
3117,7836,46.5966765977789
3118,3207,46.5966765977789
3119,7013,46.5966765977789
3120,4554,46.5966765977789
3121,3336,46.5966765977789
3122,4912,46.5966765977789
3124,1509,44.54325196471774
3128,9683,44.54325196471774
3130,7034,44.54325196471774
3132,8616,44.54325196471774
3136,143,93.21989423662572
3137,3372,44.54325196471774
3138,3571,44.54325196471774
3139,4985,46.5966765977789
3141,4478,44.54325196471774
3142,7142,46.5966765977789
3143,6615,44.54325196471774
3144,2995,44.54325196471774
3146,9622,44.54325196471774
3150,9117,44.54325196471774
3157,8918,44.54325196471774
3165,4225,46.5966765977789
3169,3364,46.5966765977789
3170,7889,46.5966765977789
3174,3173,44.54325196471774
3175,7705,44.54325196471774
3176,3964,46.5966765977789
3177,3149,46.5966765977789
3178,2663,44.54325196471774
3191,3056,44.54325196471774
3192,2855,44.54325196471774
3195,7051,44.54325196471774
3196,9008,44.54325196471774
3200,2469,44.54325196471774
3201,4253,44.54325196471774
3204,7869,44.54325196471774
3205,2209,44.54325196471774
3207,5698,46.5966765977789
3208,3778,44.54325196471774
3211,3407,44.54325196471774
3212,3247,46.5966765977789
3214,2365,44.54325196471774
3216,6445,44.54325196471774
3217,1812,44.54325196471774
3218,8951,44.54325196471774
3219,5792,44.54325196471774
3220,9924,46.5966765977789
3221,8054,46.5966765977789
3223,7641,107.47436178610502
3224,3201,46.5966765977789
3225,5514,44.54325196471774
3226,9535,44.54325196471774
3227,3096,54.552587884229276
3228,4528,44.54325196471774
3229,7132,44.54325196471774
3232,3321,46.5966765977789
3233,6868,46.5966765977789
3234,7795,44.54325196471774
3235,5237,44.54325196471774
3236,7182,44.54325196471774
3237,1225,46.5966765977789
3241,7898,46.5966765977789
3242,7695,46.5966765977789
3243,9715,46.5966765977789
3244,5898,46.5966765977789
3245,1479,46.5966765977789
3246,6807,54.552587884229276
3247,4812,60.57434277266627
3248,2110,46.5966765977789
3249,8770,107.47436178610502
3250,9216,44.54325196471774
3251,3125,46.5966765977789
3252,4219,44.54325196471774
3253,5564,46.5966765977789
3254,9515,46.5966765977789
3256,4122,46.5966765977789
3257,7999,46.5966765977789
3258,1433,46.5966765977789
3263,385,46.5966765977789
3266,8211,44.54325196471774
3267,3830,44.54325196471774
3268,8852,44.54325196471774
3269,8861,44.54325196471774
